SCHOOL,DEPARTMENT,POSITION,GENDER,Name,Other,a,b,c,d,e
University of Chicago ,DIVISION OF SOCIAL SCIENCES,ASSOCIATE DEAN,M,JOHN MARK HANSEN,DEPUTY DEAN,,,,,
University of Chicago ,DIVISION OF SOCIAL SCIENCES,ASSOCIATE DEAN,M,JOSHUA BECK,,,,,,
University of Chicago ,DIVISION OF SOCIAL SCIENCES,DEAN,M,PATRICK HALL,,,,,,
University of Chicago ,HUMANITIES DIVISION,ASSOCIATE DEAN,F,Michèle Lowrie,DEPUTY DEAN,,,,,
University of Chicago ,HUMANITIES DIVISION,ASSOCIATE DEAN,F,Martina Munsters,,,,,,
University of Chicago ,HUMANITIES DIVISION,ASSOCIATE DEAN,M,Christopher Wild,DEPUTY DEAN,,,,,
University of Chicago ,HUMANITIES DIVISION,ASSOCIATE DEAN,M,Matthew Hess,,,,,,
University of Chicago ,HUMANITIES DIVISION,DEAN,F,Anne Walters Robertson,,,,,,
University of Chicago ,LABORATORY SCHOOLS,DEAN,F,Beverly Biggs,,,,,,
University of Chicago ,LABORATORY SCHOOLS,DEAN,F,Ana Campos,,,,,,
University of Chicago ,LABORATORY SCHOOLS,DEAN,M,Ryan Allen,,,,,,
University of Chicago ,LAW SCHOOL,ASSISTANT DEAN,F,Carolyn Grunst,,,,,,
University of Chicago ,LAW SCHOOL,ASSOCIATE DEAN,F,Karen Afshari,,,,,,
University of Chicago ,LAW SCHOOL,ASSOCIATE DEAN,F,Stacey Kole,DEPUTY DEAN,,,,,
University of Chicago ,LAW SCHOOL,ASSOCIATE DEAN,F,Marsha Ferziger Nagorsky,,,,,,
University of Chicago ,LAW SCHOOL,ASSOCIATE DEAN,F,Ann K. Perry,,,,,,
University of Chicago ,LAW SCHOOL,ASSOCIATE DEAN,F,Abbie Willard,,,,,,
University of Chicago ,LAW SCHOOL,ASSOCIATE DEAN,M,Dennis J. Hutchinson,,,,,,
University of Chicago ,LAW SCHOOL,ASSOCIATE DEAN,M,Richard I. Badger,,,,,,
University of Chicago ,LAW SCHOOL,ASSOCIATE DEAN,M,Richard H. McAdams,DEPUTY DEAN,,,,,
University of Chicago ,LAW SCHOOL,DEAN,F,Shannon P. Bartlett,,,,,,
University of Chicago ,LAW SCHOOL,DEAN,M,Thomas J. Miles,,,,,,
University of Chicago ,MOLECULAR ENGINEERING,ASSOCIATE DEAN,F,Sharon Feng,,,,,,
University of Chicago ,MOLECULAR ENGINEERING,ASSOCIATE DEAN,F,Carolyn Williams Meza,,,,,,
University of Chicago ,MOLECULAR ENGINEERING,ASSOCIATE DEAN,F,Rovana Popoff,,,,,,
University of Chicago ,MOLECULAR ENGINEERING,DEAN,M,Matthew Tirrell,,,,,,
University of Chicago ,PHYSICAL SCIENCES DIVISION ,DEAN,F,Angela Olinto,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,F,Ann Harvilla,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,F,Patty Keegan,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,F,Julie Morton,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,F,Ruth Reiner,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,M,Phil Berge,DEPUTY DEAN,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,M,John C. Heaton,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,M,Douglas J. Skinner,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,M,Kurt Ahlm,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,M,Chris Collins,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,M,Richard Johnson,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,M,Bill Kooser,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,M,Eric Lundstedt,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,ASSOCIATE DEAN,M,Glenn Sykes,,,,,,
University of Chicago ,SCHOOL OF BUSINESS,DEAN,M,Madhav V. Rajan,,,,,,
University of Chicago ,SCHOOL OF CONTINUING LIBERAL AND PROFESSIONAL STUDIES,ASSOCIATE DEAN,F,Mary Daniels,,,,,,
University of Chicago ,SCHOOL OF CONTINUING LIBERAL AND PROFESSIONAL STUDIES,ASSOCIATE DEAN,F,Mary Morley Cohen,,,,,,
University of Chicago ,SCHOOL OF CONTINUING LIBERAL AND PROFESSIONAL STUDIES,ASSOCIATE DEAN,F,Jarquetta Egeston,,,,,,
University of Chicago ,SCHOOL OF CONTINUING LIBERAL AND PROFESSIONAL STUDIES,DEAN,M,Mark R. Nemec,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,ASSISTANT DEAN,F,Vineet Arora,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,ASSISTANT DEAN,F,Wei Wei Lee,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,ASSISTANT DEAN,F,Dana Levinson,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,ASSISTANT DEAN,M,Michael Marcangelo,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,ASSOCIATE DEAN,F,Monica Vela,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,ASSOCIATE DEAN,F,Keme Carter,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,ASSOCIATE DEAN,F,Jeanne Farnan,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,ASSOCIATE DEAN,F,Anita Blanchar,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,ASSOCIATE DEAN,F,Kristin McCann,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,ASSOCIATE DEAN,M,Gerard Mikols,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,DEAN,F,Halina Brukner,,,,,,
University of Chicago ,SCHOOL OF MEDICINE ,DEAN,M,James N. Woodruff,,,,,,
University of Chicago ,SCHOOL OF PUBLIC POLICY STUDIES,ASSOCIATE DEAN,M,Kerwin Charles,DEPUTY DEAN,,,,,
University of Chicago ,SCHOOL OF PUBLIC POLICY STUDIES,ASSOCIATE DEAN,M,Dan A. Black,DEPUTY DEAN,,,,,
University of Chicago ,SCHOOL OF PUBLIC POLICY STUDIES,ASSOCIATE DEAN,M,Ethan Bueno de Mesquita,DEPUTY DEAN,,,,,
University of Chicago ,SCHOOL OF PUBLIC POLICY STUDIES,DEAN,F,Katherine Baicker,,,,,,
University of Chicago ,SCHOOL OF SOCIAL SERVICE ADMINISTRATION,ASSISTANT DEAN,F,Suzanne A. Fournier,,,,,,
University of Chicago ,SCHOOL OF SOCIAL SERVICE ADMINISTRATION,ASSISTANT DEAN,F,Kristen Reid-Salomon,,,,,,
University of Chicago ,SCHOOL OF SOCIAL SERVICE ADMINISTRATION,ASSISTANT DEAN,M,Adrian Talbott,,,,,,
University of Chicago ,SCHOOL OF SOCIAL SERVICE ADMINISTRATION,ASSISTANT DEAN,M,Michael A. Jogerst,,,,,,
University of Chicago ,SCHOOL OF SOCIAL SERVICE ADMINISTRATION,ASSOCIATE DEAN,F,Esty Gur,,,,,,
University of Chicago ,SCHOOL OF SOCIAL SERVICE ADMINISTRATION,ASSOCIATE DEAN,F,Sydney L. Hans,DEPUTY DEAN,,,,,
University of Chicago ,SCHOOL OF SOCIAL SERVICE ADMINISTRATION,ASSOCIATE DEAN,M,Robert J. Chaskin,DEPUTY DEAN,,,,,
University of Chicago ,SCHOOL OF SOCIAL SERVICE ADMINISTRATION,ASSOCIATE DEAN,M,J. Curtis McMillen,DEPUTY DEAN,,,,,
University of Chicago ,SCHOOL OF SOCIAL SERVICE ADMINISTRATION,DEAN,F,Deborah Gorman-Smith,,,,,,
University of Chicago ,SCHOOL OF SOCIAL SERVICE ADMINISTRATION,DEAN,F,Sara C. Fur,,,,,,
University of Chicago ,SENIOR LEADERSHIP,PRESIDENT/CHANCELLOR,M,Robert J. Zimmer,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Katie Callow-Wright,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Sharon Marine,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Kim Taylor,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Daniel Diermeier,PROVOST,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,David B. Fithian,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Derek R. B. Douglas,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,James G. Nondorf,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Paul M. Rand,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Darren Reisberg,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Ivan Samstein,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Mark A. Schmid,,,,,,
University of Chicago ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Balaji (Bala) Srinivasan,,,,,,
University of Chicago ,SOCIAL SCIENCES DIVISION,DEAN,F,Amanda Woodward,,,,,,
University of Chicago ,THE COLLEGE,ASSISTANT DEAN,M,Daniel Koehler,,,,,,
University of Chicago ,THE COLLEGE,ASSOCIATE DEAN,F,Elise Covic,DEPUTY DEAN,,,,,
University of Chicago ,THE COLLEGE,ASSOCIATE DEAN,F,Katherine Karvunis,,,,,,
University of Chicago ,THE COLLEGE,ASSOCIATE DEAN,F,Katie Malmquist,,,,,,
University of Chicago ,THE COLLEGE,ASSOCIATE DEAN,F,Sarah Walter,,,,,,
University of Chicago ,THE COLLEGE,ASSOCIATE DEAN,M,Scott Campbell,,,,,,
University of Chicago ,THE COLLEGE,ASSOCIATE DEAN,M,Richard J. Mason,,,,,,
University of Chicago ,THE COLLEGE,ASSOCIATE DEAN,M,William Rando,,,,,,
University of Chicago ,THE COLLEGE,DEAN,M,John W. Boyer,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSISTANT DEAN,F,Paula Wishart ,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSISTANT DEAN,F,Marjorie Horton,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSISTANT DEAN,F,Dorine Lawrence-Hughes,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSISTANT DEAN,M,Tom Baird ,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSISTANT DEAN,M,Esrold Nurse,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSOCIATE DEAN,F,Angela Dillard ,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSOCIATE DEAN,F,Anne Curzan ,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSOCIATE DEAN,F,Liz Cole ,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSOCIATE DEAN,F,Fiona Lee ,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSOCIATE DEAN,F,Elizabeth Cole,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",ASSOCIATE DEAN,M,Doug Richstone ,,,,,,
University of Michigan ,"COLLEGE OF LITERATURE, SCIENCE, AND THE ARTS ",DEAN,M,Andrew D. Martin,,,,,,
University of Michigan ,COLLEGE OF PHARMACY,ASSOCIATE DEAN,F,Nancy Mason,,,,,,
University of Michigan ,COLLEGE OF PHARMACY,ASSOCIATE DEAN,F,Vicki Ellingrod,,,,,,
University of Michigan ,COLLEGE OF PHARMACY,ASSOCIATE DEAN,F,Hae Mi Choe,,,,,,
University of Michigan ,COLLEGE OF PHARMACY,ASSOCIATE DEAN,M,Bruce Mueller,,,,,,
University of Michigan ,COLLEGE OF PHARMACY,ASSOCIATE DEAN,M,Stanley Kent,,,,,,
University of Michigan ,COLLEGE OF PHARMACY,DEAN,M,James Dalton,,,,,,
University of Michigan ,DENTISTRY,ASSISTANT DEAN,F,Renée E. Duff,,,,,,
University of Michigan ,DENTISTRY,ASSOCIATE DEAN,F,Carol Anne Murdoch-Kinch,,,,,,
University of Michigan ,DENTISTRY,ASSOCIATE DEAN,F,Lynn A. Johnson,,,,,,
University of Michigan ,DENTISTRY,ASSOCIATE DEAN,M,Russell S. Taichman,,,,,,
University of Michigan ,DENTISTRY,ASSOCIATE DEAN,M,Mark Fitzgerald,,,,,,
University of Michigan ,DENTISTRY,ASSOCIATE DEAN,M,Stephen J. Stefana,,,,,,
University of Michigan ,DENTISTRY,DEAN,F,Laurie McCauley,,,,,,
University of Michigan ,ENGINEERING,ASSOCIATE DEAN,F,Mary-Ann Mycek,,,,,,
University of Michigan ,ENGINEERING,ASSOCIATE DEAN,F,Joanna Millunchick,,,,,,
University of Michigan ,ENGINEERING,ASSOCIATE DEAN,M,Michael Wellman,,,,,,
University of Michigan ,ENGINEERING,ASSOCIATE DEAN,M,Steve Ceccio,,,,,,
University of Michigan ,ENGINEERING,DEAN,M,Alec D. Gallimore,,,,,,
University of Michigan ,LAW SCHOOL,ASSISTANT DEAN,F,"Kaiser-Jarvis, Theresa",,,,,,
University of Michigan ,LAW SCHOOL,ASSISTANT DEAN,F,"Stetson, Lindsey",,,,,,
University of Michigan ,LAW SCHOOL,ASSISTANT DEAN,F,"Zearfoss, Sarah C.",,,,,,
University of Michigan ,LAW SCHOOL,ASSISTANT DEAN,M,"Dubin, Michael",,,,,,
University of Michigan ,LAW SCHOOL,ASSISTANT DEAN,M,"Kaul, Ramji",,,,,,
University of Michigan ,LAW SCHOOL,ASSISTANT DEAN,M,"Martí, Bayrex",,,,,,
University of Michigan ,LAW SCHOOL,ASSOCIATE DEAN,F,"Davis, Alicia J.",,,,,,
University of Michigan ,LAW SCHOOL,ASSOCIATE DEAN,M,"Halberstam, Daniel",,,,,,
University of Michigan ,LAW SCHOOL,ASSOCIATE DEAN,M,"Santacroce, David A.",,,,,,
University of Michigan ,LAW SCHOOL,ASSOCIATE DEAN,M,"Seinfeld, Gil",,,,,,
University of Michigan ,LAW SCHOOL,DEAN,M,"West, Mark D.",,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,F,Michelle M. Daniel,,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,F,Tamara L. Gay,,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,F,Elisabeth Quint,,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,F,Anna Suk-Fong Lok,,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,M,Kevin C. Chung,,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,M,Steven Gay,,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,M,David W. Healy,,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,M,Nicholas W. Lukacs,,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,M,Mark E.P. Prince,,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,M,Samuel M. Silver,,,,,,
University of Michigan ,MEDICINE,ASSISTANT DEAN,M,Eric Young,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,F,"Carol R. Bradford,",Vice Dean ,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,F,Margaret R. Gyetko,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,F,J. Sybil Biermann,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,F,Mary X.D. O’Riordan,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,Bishr Omary,Vice Dean ,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,David A. Spahlinger,Vice Dean ,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,Timothy M. Johnson,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,Joseph C. Kolars,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,Steven L. Kunkel,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,Steven J. Bernstein,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,David J. Brown,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,Raymond J. Hutchinson,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,Sachin Kheterpal,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,Rajesh S. Mangrulkar,,,,,,
University of Michigan ,MEDICINE,ASSOCIATE DEAN,M,George A. Mashour,,,,,,
University of Michigan ,MEDICINE,DEAN,M,Marschall S. Runge,,,,,,
University of Michigan ,SCHOOL OF ARCHITECTURE AND URBAN PLANNING,ASSOCIATE DEAN,M,Geoffrey Thün,,,,,,
University of Michigan ,SCHOOL OF ARCHITECTURE AND URBAN PLANNING,ASSOCIATE DEAN,M,McLain Clutter,,,,,,
University of Michigan ,SCHOOL OF ARCHITECTURE AND URBAN PLANNING,DEAN,M,Jonathan Massey,,,,,,
University of Michigan ,SCHOOL OF ART AND DESIGN ,ASSISTANT DEAN,F,Joann McDaniel,,,,,,
University of Michigan ,SCHOOL OF ART AND DESIGN ,ASSOCIATE DEAN,F,Elona Van Gent,,,,,,
University of Michigan ,SCHOOL OF ART AND DESIGN ,DEAN,M,Gunalan Nadarajan,,,,,,
University of Michigan ,SCHOOL OF BUSINESS ,ASSOCIATE DEAN,F,Francine Lafontaine,,,,,,
University of Michigan ,SCHOOL OF BUSINESS ,ASSOCIATE DEAN,M,Norman Bishara,,,,,,
University of Michigan ,SCHOOL OF BUSINESS ,ASSOCIATE DEAN,M,Jerry Davis,,,,,,
University of Michigan ,SCHOOL OF BUSINESS ,ASSOCIATE DEAN,M,Wallace “Wally” Hopp,,,,,,
University of Michigan ,SCHOOL OF BUSINESS ,ASSOCIATE DEAN,M,Brad Killaly,,,,,,
University of Michigan ,SCHOOL OF BUSINESS ,ASSOCIATE DEAN,M,M.S. Krishnan,,,,,,
University of Michigan ,SCHOOL OF BUSINESS ,ASSOCIATE DEAN,M,Bill Lovejoy,,,,,,
University of Michigan ,SCHOOL OF BUSINESS ,DEAN,M,Scott DeRue,,,,,,
University of Michigan ,SCHOOL OF EDUCATION ,ASSISTANT DEAN,M,Henry Meares,,,,,,
University of Michigan ,SCHOOL OF EDUCATION ,ASSOCIATE DEAN,F,Shari Saunders,,,,,,
University of Michigan ,SCHOOL OF EDUCATION ,ASSOCIATE DEAN,M,Edward A. Silver,,,,,,
University of Michigan ,SCHOOL OF EDUCATION ,DEAN,M,Elizabeth Birr Moje,,,,,,
University of Michigan ,SCHOOL OF ENVIRONMENT AND SUSTAINABILITY ,ASSOCIATE DEAN,F,Maria Carmen Lemos,,,,,,
University of Michigan ,SCHOOL OF ENVIRONMENT AND SUSTAINABILITY ,ASSOCIATE DEAN,M,Michael R. Moore,,,,,,
University of Michigan ,SCHOOL OF ENVIRONMENT AND SUSTAINABILITY ,DEAN,M,Johnathan T. Overpeck,,,,,,
University of Michigan ,SCHOOL OF GRADUATE STUDIES,ASSISTANT DEAN,M,John Godfrey,,,,,,
University of Michigan ,SCHOOL OF GRADUATE STUDIES,ASSOCIATE DEAN,F,Valeria Bertacco,,,,,,
University of Michigan ,SCHOOL OF GRADUATE STUDIES,ASSOCIATE DEAN,M,Peter Hitchcock,,,,,,
University of Michigan ,SCHOOL OF GRADUATE STUDIES,ASSOCIATE DEAN,M,Robin Means Coleman,,,,,,
University of Michigan ,SCHOOL OF GRADUATE STUDIES,ASSOCIATE DEAN,M, Arthur Verhoogt,,,,,,
University of Michigan ,SCHOOL OF GRADUATE STUDIES,DEAN,M,Michael J. Solomon,,,,,,
University of Michigan ,SCHOOL OF INFORMATION ,ASSISTANT DEAN,F,Judy Lawson,,,,,,
University of Michigan ,SCHOOL OF INFORMATION ,ASSOCIATE DEAN,F,Elizabeth Yakel,,,,,,
University of Michigan ,SCHOOL OF INFORMATION ,ASSOCIATE DEAN,M,Paul Resnick,,,,,,
University of Michigan ,SCHOOL OF INFORMATION ,DEAN,M,Thomas A. Finholt,,,,,,
University of Michigan ,SCHOOL OF KINESIOLOGY,ASSOCIATE DEAN,F,Ketra Armstrong,,,,,,
University of Michigan ,SCHOOL OF KINESIOLOGY,ASSOCIATE DEAN,M,Greg Cartee,,,,,,
University of Michigan ,SCHOOL OF KINESIOLOGY,ASSOCIATE DEAN,M,Thomas Templin,,,,,,
University of Michigan ,SCHOOL OF KINESIOLOGY,DEAN,F,LORI PLOUTZ-SNYDER,,,,,,
University of Michigan ,"SCHOOL OF MUSIC, THEATRE AND DANCE ",ASSISTANT DEAN,F,Laura Hoffman,,,,,,
University of Michigan ,"SCHOOL OF MUSIC, THEATRE AND DANCE ",ASSOCIATE DEAN,M,Mark Clague,,,,,,
University of Michigan ,"SCHOOL OF MUSIC, THEATRE AND DANCE ",ASSOCIATE DEAN,M,Jason Corey,,,,,,
University of Michigan ,"SCHOOL OF MUSIC, THEATRE AND DANCE ",ASSOCIATE DEAN,M,John Ellis,,,,,,
University of Michigan ,"SCHOOL OF MUSIC, THEATRE AND DANCE ",DEAN,F,Melody L. Racine,,,,,,
University of Michigan ,SCHOOL OF NURSING,ASSISTANT DEAN,F,"Coerdt, Maureen",,,,,,
University of Michigan ,SCHOOL OF NURSING,ASSOCIATE DEAN,F,"Cynthia Arslanian-Engoren, ",,,,,,
University of Michigan ,SCHOOL OF NURSING,ASSOCIATE DEAN,F,Bonnie Hagerty,,,,,,
University of Michigan ,SCHOOL OF NURSING,ASSOCIATE DEAN,F,Janean Holden,,,,,,
University of Michigan ,SCHOOL OF NURSING,ASSOCIATE DEAN,F,Lisa Kane Low,,,,,,
University of Michigan ,SCHOOL OF NURSING,ASSOCIATE DEAN,F,Jody Lori,,,,,,
University of Michigan ,SCHOOL OF NURSING,DEAN,F,Patricia D. Hurn,,,,,,
University of Michigan ,SCHOOL OF PUBLIC HEALTH,ASSISTANT DEAN,F,Ellen Crissey,,,,,,
University of Michigan ,SCHOOL OF PUBLIC HEALTH,ASSISTANT DEAN,F,Angela Beck,,,,,,
University of Michigan ,SCHOOL OF PUBLIC HEALTH,ASSOCIATE DEAN,F,Sharon Kardia,,,,,,
University of Michigan ,SCHOOL OF PUBLIC HEALTH,ASSOCIATE DEAN,M,Matthew Boulton,,,,,,
University of Michigan ,SCHOOL OF PUBLIC HEALTH,ASSOCIATE DEAN,M,John Meeker,,,,,,
University of Michigan ,SCHOOL OF PUBLIC HEALTH,DEAN,F,Cathleen M. Connell,,,,,,
University of Michigan ,SCHOOL OF PUBLIC POLICY,ASSOCIATE DEAN,F,Kathryn Dominguez,,,,,,
University of Michigan ,SCHOOL OF PUBLIC POLICY,ASSOCIATE DEAN,F,Elisabeth Gerber,,,,,,
University of Michigan ,SCHOOL OF PUBLIC POLICY,ASSOCIATE DEAN,F,Paula Lantz,,,,,,
University of Michigan ,SCHOOL OF PUBLIC POLICY,DEAN,M,Michael S. Barr,,,,,,
University of Michigan ,SCHOOL OF SOCIAL WORK ,ASSOCIATE DEAN,F,Mary Ruffolo,,,,,,
University of Michigan ,SCHOOL OF SOCIAL WORK ,ASSOCIATE DEAN,M,Joseph A. Himle,,,,,,
University of Michigan ,SCHOOL OF SOCIAL WORK ,ASSOCIATE DEAN,M,Rogério Meireles Pinto,,,,,,
University of Michigan ,SCHOOL OF SOCIAL WORK ,DEAN,F,Lynn Videka,,,,,,
University of Michigan ,SENIOR LEADERSHIP,PRESIDENT/CHANCELLOR,F,Susan E. Borrego,Chancellor,,,,,
University of Michigan ,SENIOR LEADERSHIP,PRESIDENT/CHANCELLOR,M,Mark Schlissel,,,,,,
University of Michigan ,SENIOR LEADERSHIP,PRESIDENT/CHANCELLOR,M,Daniel Little,Chancellor,,,,,
University of Michigan ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Sally J. Churchill,,,,,,
University of Michigan ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,E. Royster Harper,,,,,,
University of Michigan ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Kallie Bila Michels,,,,,,
University of Michigan ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Cynthia H. Wilbanks,,,,,,
University of Michigan ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Kevin Hegarty,,,,,,
University of Michigan ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,S. Jack Hu,,,,,,
University of Michigan ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Timothy Lynch,,,,,,
University of Michigan ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Jerry A. May,,,,,,
University of Michigan ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Andrew Rosenberg,,,,,,
University of Michigan ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Martin A. Philbert,,,,,,
University of North Carolina Chapel Hill,BUSINESS SCHOOL,ASSOCIATE DEAN,F,Jana Raedy ,,,,,,
University of North Carolina Chapel Hill,BUSINESS SCHOOL,ASSOCIATE DEAN,M,Sridhar Balasubramanian,,,,,,
University of North Carolina Chapel Hill,BUSINESS SCHOOL,DEAN,M,Doug Shackelford,,,,,,
University of North Carolina Chapel Hill,COLLEGE OF ARTS AND SCIENCES,ASSISTANT DEAN,M,J Cohen,,,,,,
University of North Carolina Chapel Hill,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,F,Terry Rhodes,,,,,,
University of North Carolina Chapel Hill,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,F,Abigail Panter,,,,,,
University of North Carolina Chapel Hill,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,F,Kate Henz,,,,,,
University of North Carolina Chapel Hill,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,F,Lachonya Williams,,,,,,
University of North Carolina Chapel Hill,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,M,Chris Clemens,,,,,,
University of North Carolina Chapel Hill,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,M,Rudi Colloredo-Mansfeld,,,,,,
University of North Carolina Chapel Hill,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,M,Robert J. Parker Jr.,,,,,,
University of North Carolina Chapel Hill,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,M,James Klingler,,,,,,
University of North Carolina Chapel Hill,COLLEGE OF ARTS AND SCIENCES,DEAN,M,KEVIN M. GUSKIEWICZ,,,,,,
